,Time,V1,V2,V3,V4,V5,V6,V7,V8,V9,V10,V11,V12,V13,V14,V15,V16,V17,V18,V19,V20,V21,V22,V23,V24,V25,V26,V27,V28,Amount,Class
68412,0.3063291580083816,-1.47985969507426,-0.543084611754011,0.909591975276856,-2.86034591471175,-0.8290353380795009,-0.932316210394328,2.18256146071976,-0.188840359642024,0.44274639404148997,-2.26507707442387,1.06727004252366,0.5976349515637901,-1.39048079657562,0.49558388649396,-1.02047212420427,-0.29736679594806,-0.510283930513114,0.20745580184773002,-0.335001035011861,0.48269632613858604,0.262387896171183,0.141694062948758,0.329631711723243,0.5206619048128089,1.01393766938795,-0.185106555124339,-0.158456327013753,0.049477243672519,0.13021079765469157,0
184110,0.7307147583612914,2.11415378758218,0.639962187276345,-2.7851269238292797,0.513130950117755,1.17796129894946,-1.0991801407692499,0.42113261968503707,-0.387097265116077,0.39599671683863596,-1.2415568298759598,-0.48490844902798497,0.0838103836991889,1.3634051878573799,-2.83125618308906,1.06212254130325,0.96182851058052,1.37615828455506,1.37563133999264,-0.38330705296474205,-0.0489328076099163,0.0482716643459853,0.41437021262293705,-0.18487653320360797,-1.24465271119184,0.423612263216649,-0.0365329792640193,0.0297974338407146,-0.00076115085750357,0.0003785197606241034,0
58678,0.2803194762076131,1.11273999108167,-0.195559065811674,0.522381735828377,0.785474397958065,-0.516928585209289,-0.138288666038945,-0.17570329191947598,0.0294730375278152,0.642998699606429,-0.285935139645839,-0.573889370641594,0.4919100857962821,-0.19762890265043198,-0.136667327220499,-0.12112298549114,-0.641224194912505,0.38942946684880597,-1.01477636080941,-0.149224436185665,-0.0796106510855106,-0.0433291740888016,0.0648148394517221,-0.0861016366709762,0.152750703773854,0.4722327176935329,0.569532061645551,-0.0155213421942897,0.0123112807189632,0.01701446324005345,0
233403,0.8552489522991374,2.16289351238745,-0.925751566235103,-0.569487558701714,-0.48146294859462796,-0.928926615897155,-0.216572938312245,-1.0099223392801502,-0.0907179627288138,0.11666644915882401,0.8248714169149721,-1.7385988635511598,0.00158033984101708,1.06585625230112,-0.481510913882569,0.40302716516255604,-0.9346293071295642,-0.575884125557764,1.6000418574126598,-0.80736032361006,-0.531680674764255,-0.16167008638723002,0.234257383660888,0.104520796006321,-0.6715283946668079,-0.236272552029094,0.8006783238869559,-0.00501527502639312,-0.0520144875411735,0.0043454068519647076,0
215399,0.8117388932099697,2.30000489115205,-0.45076749468058797,-2.61023697868112,-0.9671859699269659,0.42270201939075003,-1.4654859663238,0.45771886979328297,-0.622593705135543,-1.05845691659686,0.932476145857262,-0.8404660946844391,-0.763331461833578,-0.0828559336657736,0.422980502299866,-0.487350137978044,0.11874694037617299,0.48898979130072795,-1.6890682777444601,0.8034756193374101,-0.0259208154844915,0.468863535297334,1.3896163025664299,-0.21504822785572897,0.765043814247479,0.796188496138827,0.270477791961113,-0.102128762442125,-0.085752907789023,0.007570395212482068,0
90159,0.3638279100544456,-3.16984846929263,0.9489287741833209,-0.0329984077548909,0.540359702273257,-1.6097789093418202,1.27443776348401,-2.33878119990313,2.5369396520922898,-1.7787843455434298,-0.454433686344947,-0.39278015844196507,1.2800626895977099,1.04760670440277,1.1868185017573,1.3493521439863203,-2.5920138271528597,2.30260276688767,-0.29202049951569,-1.9767402109636298,-1.18842915683039,0.259607741668875,0.707830282034161,-0.132287113849725,-0.5908935345676469,-0.551617580069715,-0.13387389614034598,-0.779635977492234,-0.34400629720297604,0.005617233247661694,0
96626,0.381067087681824,-1.0360802204400301,0.621749842362987,1.12230592939443,0.8365443388175741,1.1226591404608002,-1.30294684004332,0.63225076038539,-0.268205141213067,-0.9353043617944449,-0.430737915681521,2.0310768641520403,-0.151967246165757,-0.7844401194685559,-1.23495714313334,0.7950926942010359,0.11771287440078301,1.20617729138698,1.0393996594533599,1.06536439010581,0.279580157842125,-0.0439837456266957,-0.136516209661632,-0.257364246358259,0.41808052925567,0.278558881998403,0.48048759232112104,-0.33047871923338,3.87540485044247e-05,0.0002876750180743186,0
177443,0.7137716070164033,1.5391132088036799,-0.824268050952394,-2.11620245744658,0.5985494836384351,-0.062953265314263,-0.83457968960775,0.31810984754475796,-0.177302993733702,1.19861639260065,-0.978821940674604,-0.744363741550917,-0.524292762511821,-1.50925745574073,-1.2663055627483,0.11948571984883198,0.16594433862839802,1.2408017414932,0.353768811649926,0.0606552474993453,0.278202795622828,-0.125052030626,-0.780448500076385,0.00616824662656437,0.5778450574067721,-0.180943461573975,-0.144190054973751,-0.0675227749766565,0.0299214835122981,0.10036829972708726,0
225301,0.8357866753346258,1.9689474799067899,0.693935736216908,-0.973965900619888,3.58367291565714,0.803512623578271,-0.0130352526127385,0.32860862003624,-0.171718625417226,-1.2414203820070902,1.5215733741878998,-1.10914661848721,-0.0872205214634935,0.77720387357669,0.25554053541938,-0.340881086077511,0.9355282917739871,-1.028267935758,-0.23435595146278698,-1.6899815594822498,-0.212444819805912,0.222651554555697,0.649069164131803,0.0747418326480721,0.669266643261765,0.184286834910373,0.101162983665823,-0.0467095411987235,-0.0446554137974584,0.0017298353060521527,0
123561,0.44561823057545186,1.05004040565661,-1.77725929291132,1.3108472111712401,-0.410553812928301,-1.6182524245842,1.8833736183722902,-1.96415498382046,0.713699326458108,1.01697019229835,0.29462341396283803,-0.648134060641034,-0.15246637272871802,-0.83671781849198,-1.30916905505872,-1.9281485665116997,0.814109092285941,0.635176921679682,-0.612679161977162,1.31952709586672,0.22480208006654198,0.324900100650296,1.0849408372027098,-0.385107908217101,-1.0713737572065,0.513019330936799,0.173518777900736,0.0892143530658856,0.0228587641188595,0.046557930556764715,0
220098,0.8231620250519497,0.145293061907951,0.9824509047708578,-2.48026923632986,0.9500805049555359,0.48605657214154796,-0.47048909392068294,2.52644909588253,-0.482421200611698,-0.650015462663196,0.196347404018047,-2.02784042525684,-1.11923494013956,-1.3494120641196101,1.21614777304148,-0.136540844698321,-0.963433183113655,-0.14685359170219298,0.200884282093018,0.7423773327487271,-0.285710712932822,0.489000092033974,1.68495707369087,0.0674131422061476,-0.746095263042721,-1.0961262331317299,-0.35811651568564207,0.0369823977007912,-0.0183870130822545,0.09425142039540174,0
213982,0.8084013419858139,1.9055364127553702,-0.415387923915757,-2.0307626950012403,0.40542531326180503,0.358621620569306,-0.9745433794782421,0.6353179258177261,-0.43760894247162296,0.458377099485955,0.0637156808848502,-1.5520964297277702,-0.0325818120274468,-0.27697722790667895,0.45665903538437896,-0.349466407623358,-0.338497521269686,-0.30146421898296605,-0.56217453472541,0.42241978342830705,0.0090982265262132,-0.0112920567472657,-0.0987583068395095,-0.11030807304445699,-0.594983166270518,0.216937382171688,0.589759784842949,-0.12220088270560302,-0.0634963372014815,0.047311184880406684,0
22766,0.1870189572909532,0.8521940483573721,-1.00722582652322,0.27358286339883897,-0.488501433228694,-1.32060368097113,0.0101949842516618,0.129128533777711,-0.0895400087277473,-0.315627276129614,0.9121044407536508,0.51951333496437,-0.905518824968355,-1.62844111436304,-0.32217550284713,-0.8718058699709509,0.8051023154122908,0.368072445839168,-0.7491694075064922,1.78820587722604,0.39832467784052605,0.082275006723187,0.12263776085995,0.6640401465995861,-0.0748370676387918,-0.932724271380228,-0.48171862138899796,-0.24313590423071899,-0.35510723965212104,0.0677550371517145,0
247537,0.8904122311094601,-0.388903386711039,1.0012990243759299,-0.0842336757057461,-0.509709337255241,0.148320455027664,-1.20466062143703,0.67643799619574,0.20101213178932503,-0.26625836751042004,-0.653211244041678,-1.00703751764408,0.492901678088205,0.43055910217813104,0.36575236374232,-0.47650245551273207,0.0126041812086472,-0.256179588742166,-0.7482060707175942,-0.0992634796994366,-0.0656743264458469,-0.196275392958395,-0.562080436698109,0.15473096732310598,0.047356291908922994,-0.4495397783937679,0.137532944305596,0.12098182297869,0.021091650412492002,0.00680957049362762,0
213115,0.8063001358238238,2.02730622115351,0.0314263055757772,-0.7443428410680809,2.0192935505546696,-0.0462835200050645,-0.46208094017417994,-0.0431535745818829,-0.208797588572898,-0.3810131494714671,1.06720882756131,-1.3077563709324098,0.0721589138669902,0.47983048743573503,-0.26327202416992,-1.38878323896821,0.5982883906447422,-0.311382666444505,-1.06968561878913,-0.581619154613825,-0.16362547223514098,-0.0182584111302502,0.142618239686266,0.163193270215236,0.0253065950157518,-0.314618179833927,2.34523460614222,-0.19375488272908697,-0.08633402285685901,0.0014232342999466287,0
53758,0.26658037403791457,1.17448741762774,-1.4093982489927501,0.685344557974287,-1.96862314587293,-1.52205905450585,0.28687185636919504,-1.1696343275457,0.277600578907737,0.925224976798818,-0.371681039259177,0.6859874204592271,1.13879831680881,-0.23199818948738002,-0.297167141395986,-0.236892594581213,-2.3459072194417003,0.487254071251962,1.23255012689651,0.4064401090239721,-0.410225140178932,-0.46005499321119897,-0.6544987048305191,0.00828218442380803,-0.31135251829084004,0.206733967302144,-0.0547063476725787,0.072973867721467,0.0216734181253782,0.026712139507242973,0
188046,0.7405764966740577,-0.15177506602597102,1.0302196269869799,-0.22714597221901603,-0.8786079036449119,1.00798012488155,-0.5507856342412,1.02601447073764,-0.19447829853245502,0.0562355688746349,-0.127498550630812,-1.6435285888205,0.397202236297614,1.30319721748377,-0.24050256863257397,-0.429288169484628,0.139336170605653,-0.8588638161350921,-0.562739073143001,0.272967747207697,0.182497325224385,-0.35035915406085605,-0.69697439495809,-0.0704549318614862,-0.981984264767619,-0.263253013718003,0.204396288125074,0.37029604269519606,0.145113554243015,0.002645853126762483,0
28125,0.20119339222901986,1.02712575472906,-0.938923030201713,0.287169557362961,-1.8950057603661201,-1.30444897953224,-1.09963704467651,-0.271368290096924,-0.0724246525402415,2.00896400650413,-1.4718730692008501,1.50708066503483,1.44109022172986,-0.738672610315848,0.39495678377585797,0.7986129243838149,-0.9216818853676569,-0.0296484674283433,0.6057732553366479,1.3681099633251899,0.0946903757998696,0.133019530579591,0.35960068326877603,-0.209600768203002,0.578541341916568,0.613352380213406,-0.775742856861932,0.0539726999719795,0.035821468824521,0.04542237127489241,0
97554,0.383458515689393,-0.5094387835150611,0.764248887410118,1.05541483629925,0.743664879758455,0.195598396543077,-0.257173192937146,0.719336074835113,0.00151225478173127,-0.658337003321214,0.0744455047346948,0.695044993919421,-0.15616354150019102,-1.11358978149429,0.7087410389366579,0.48219214585915504,0.0270534024215261,-0.5096974335476071,0.8543039870535301,0.8596009645984151,-0.05600768155895999,0.18936899676177,0.466961018967515,-0.11225770851719599,-0.0155075879524842,-0.269824189969973,-0.33836217372529204,0.0396033122961384,0.157834519933025,0.01944077490565395,0
158182,0.6434392449588465,-1.23002513640182,2.13860009524514,-0.5139964644380061,0.689394271425485,0.87688301042565,-0.357727930557398,1.06085891219402,-0.0583732946364228,1.56931392901734,1.38548320108047,1.06169319154983,-2.7988545930382998,-0.13819746929027696,2.04328286038225,-1.49142399705055,-0.969534887473617,0.5732902491443721,0.6333039871244489,0.850692701528983,0.570785420807541,-0.18006508612101899,0.28943203962137704,-0.269142988405088,-0.5706366790221371,0.23285775494917899,-0.378337519705545,0.924142475417843,0.527139178263049,0.0007532543236419657,0
265905,0.9397035093625568,1.3236297564381299,-0.538294500318743,-0.9902654663467979,4.29572974690004,0.0737137603598817,0.17799197261573496,0.608638316875256,-0.194953095208423,-0.5316365143309221,1.1519455452618,-1.8193654677187299,0.156889251045327,0.156275430739865,-0.17711769246739603,-2.38519921285992,0.0684012395338111,-0.253339920486434,-0.665088440939172,-1.1293795761236298,0.32015040051371,0.239602606856977,0.322695320326031,-0.28410645106494703,-0.0653865437942774,0.227488936069578,0.163516064285516,-0.0828844490606018,-0.0041937826542418795,0.11858645580592536,0
68406,0.3063117446976469,-0.508142772235571,0.538772652703038,1.1818102111811901,1.21543449473327,0.0446560174038338,0.818067505650642,0.97937273573388,0.17999776272197798,-0.702364626738827,-0.244675527084212,0.7677809729317958,0.7110336849117901,-0.125856464118195,0.23590286218310502,-0.47067975229253,-0.8930475367641539,0.245697562179773,-0.0203934790551471,1.13091086798381,0.298692488497153,0.125216669283085,0.35283288889353,0.108890872454011,-0.29556361116849,-0.134572315411319,-0.25162245599730104,0.143241317796927,0.14421904814001998,0.053571901721129356,0
