,Time,V1,V2,V3,V4,V5,V6,V7,V8,V9,V10,V11,V12,V13,V14,V15,V16,V17,V18,V19,V20,V21,V22,V23,V24,V25,V26,V27,V28,Amount,Class
181506,0.7230769230769231,-1.4174586953524098,0.519008872804266,1.6267588447588501,0.5232171836552321,0.3889940561391889,2.50791550611056,-0.757533234676059,1.4706382409568401,-0.146400730501409,-0.5187346756544851,0.558028574037103,-0.0663931641983343,-1.4646912908014,0.6117373205518051,1.38240733758914,-0.310766446308698,0.374909122294574,0.026049732779697004,-0.2555834527422,0.0898839917151258,0.186891932354596,0.424776317644016,-0.109350684266997,-0.8063980482698241,0.168047409983164,-0.35893414315136896,0.281704798419137,0.0296606488082191,0.008424741781664392,0
95393,0.3765023358384354,1.15230151406044,0.402969058998437,1.05470233084602,2.51740602507562,-0.53855176078945,-0.30869473331926695,-0.24502497187047698,0.0123376999554734,-0.39889176574265,0.68094852623228,-0.663248564209597,-0.32187251444878007,-0.230119171250245,0.140534234677082,0.8033668553294592,0.950803063922984,-0.73947204742951,0.14381393182428698,-1.21948433159665,-0.149272683611465,0.14025861382131,0.364352457470653,-0.0583365774227671,0.38831489524628604,0.42180337644814403,0.0973887655088236,0.009446125788965221,0.0301411906950014,0.0019938555549939064,0
66361,0.2994747990598613,-1.9684785010967902,-0.18733129028325,1.0945589974156,-2.49163781039656,-1.83538210848796,-0.34224129137319803,-1.01553638627971,0.984812509288958,-2.53970442254005,0.808871069510134,0.42310331171854204,-0.319450206843234,0.591621419629513,0.069057318705492,-0.430720994350524,0.5622609455817111,0.10099999704910001,1.07472962054135,-0.5982072461154301,-0.168901345867561,0.0299505788344773,0.23886862712243803,-0.165765242287236,-0.0193104196162211,0.544832312128461,-0.158580486509308,0.236795890191078,-0.0852626744188393,0.015726184659106867,0
18779,0.17033340103879524,-0.6987566603433689,-1.7930709917852898,0.969568808298475,-1.4676242989542903,-2.2829307182052,0.207822955974987,-1.66660711898,-2.62417829196156,-1.37265799022394,-0.00911515902053847,-1.6195952870749302,-1.1499582601170502,-1.5439727449496299,-0.248194672607242,-1.72346786733062,-0.572585976600054,1.0888140553746801,-0.0880917855537371,-0.7747250485296621,0.874599857618412,-1.3470687016462901,-0.138244131568832,-0.40364640305505894,0.35336650350170096,0.803018649216899,-0.204543704723235,0.0259235600963063,0.284660768033072,0.07020992584355067,0
206376,0.7879755099672112,1.9461816463676298,0.331949176991837,-1.3956517349218798,1.41490105486725,0.28979169584837106,-0.860916492229365,0.19351829012652103,-0.098932562733071,0.17037605354917199,-0.10041856816504599,1.22258674279401,0.603390980818687,-0.809564011268657,-0.54756235135654,-0.512401367735921,0.369064126562201,0.401370378640492,0.388768682927836,-0.19528511589534198,-0.286736407578579,-0.258051200521344,-0.648139145351057,0.283362220754765,-0.167505125929368,-0.13861887173337,-0.9181651219442521,0.0231171326510644,-0.0271970644530136,0.00024150926440771257,0
80280,0.33662768766503204,1.1434487134326499,-1.01935465674061,0.408327187371931,-0.8098572255789108,-1.0538718620347098,0.0159120946920769,-0.833081149983438,0.212032190423012,-0.698811648232754,0.732834114628752,1.15824763610228,-0.722016907350665,-1.38053106599444,0.315295260112766,0.6687947288305129,1.4030453437518502,0.17093399089478198,-1.0594934842810602,0.557144045016442,0.164217644010678,0.0902533965913113,-0.150911717230557,0.00936720532364659,-0.348998227715263,0.0942083129105821,-0.384250302939025,0.000903072477578692,0.0213615842597234,0.020219380275994542,0
141962,0.4882453645939123,0.500287014176812,-1.1035236781546698,0.8300743510901891,1.49483213339948,-1.12759194191771,0.280723302474348,-0.22934111928680104,0.13271136192938598,0.7871481669832421,-0.321551072867612,-0.525856687974667,0.28347254466690996,-0.1914018426853,-0.0922283135799157,0.948391274442198,0.00640801401275857,-0.0992128149402377,-0.135068937221862,-0.891839143017431,0.47528783818561704,0.345231076818971,0.458170959067304,-0.34383823774574707,0.0994124424098585,0.3094484555587,-0.261869206048436,0.0224389886533292,0.0881562623060638,0.06179080055640739,0
129441,0.45661724167948237,-1.9463201557023302,2.28393636557422,0.0374846553957386,-0.477216623737304,0.208703182590071,0.805280613865616,-1.1088745263819098,-3.98453591950382,-0.15435001069782098,0.133128832328896,0.383759604213478,0.49134336346941904,-0.20953502237476104,-0.0476016419728561,0.238344182167818,1.02404307544142,-0.448211283250625,0.781968768479317,0.388394810854074,0.72456621297831,-0.146259203328923,-0.9304368766306809,0.278136034537145,-0.9505835879112791,0.0018008689376747301,0.0787871739120989,0.0435605393874979,-0.26658116267372,0.0016830761914925086,0
226353,0.836764065809709,2.07672334730286,-0.0054026662254721795,-1.7720344736886,0.426970775012402,0.241860318324625,-0.903727698860053,0.0332226500466115,-0.106354721015867,0.835756244080269,-0.31260571285812,-0.9964074986087049,-1.05863766836855,-2.15937731487374,-0.40314930728284704,0.454155628611972,0.43677021281898903,0.581682048352579,-0.016248928409722,0.0880194969453507,-0.29685885288129105,-0.39367817248359493,-1.13749292890102,0.35981552074507794,0.42083616757740794,-0.326618233835367,0.18242695376285104,-0.0774064002576621,-0.0357515954099335,0.00037068863839323323,0
95302,0.3762818094768302,1.2195059817960903,-0.585871568534666,-0.10054245683215302,-0.5193670770221279,-0.7116824231529151,-0.5407615713135739,-0.44640363066755295,-0.0678391923908249,-0.9156080889529449,0.24908099552176602,1.30762998836946,0.133906900659026,0.316367793054781,-1.22140575761771,-0.63838256815775,1.39882650722481,0.9232017610568929,-0.669552513707615,1.05498709654912,0.286281332794389,-0.0005039161816166901,-0.17288072737670998,-0.136928397307601,-0.0646196445264207,0.472251087570377,-0.30695498350163897,0.005140950143141579,0.0385730681241798,0.016763363980671773,0
172158,0.6997533586745205,1.63820959075954,-1.827858721352,-1.19688622835696,-1.07395358420292,-0.157209244095499,1.8032298129694297,-0.9987373943040341,0.5272357024472469,-0.0427024554893268,0.5892248216216689,0.772407004379394,0.21872349656691897,-0.24457313419823798,-0.17256914887950198,-0.24111023892022698,0.513439246638082,0.710205148338006,-2.35938603979052,0.342154408382532,0.319739407685455,-0.00792873597446342,-0.40282134463137104,0.267971204231797,-0.9811348127791,-0.7040599971997931,-0.5123444660689149,0.006963802848526521,-0.0281108199861549,0.04133178318084551,0
236878,0.8623451237559121,-0.00805108237597609,0.35405164648934795,0.23260091170502897,-0.8456145938231892,0.291266090703905,-0.31589657492282397,1.05202835159363,-0.0754982366543522,0.0628430985737693,-0.802044484093048,0.32328856822636,1.02047101225207,0.18618678394847699,0.0828309994360588,-1.44716931151693,-0.20469201545134802,-0.61101622965213,0.059687982873265995,0.545427960131859,0.0109349028405622,-0.00933764890070178,0.0129079152081933,0.0705215493400872,-0.32516241396194895,-0.261422340501272,-0.167143494002457,0.0213176085953897,0.0324012782950239,0.015464081581455083,0
143009,0.4912921103792473,-1.56149852922626,1.24938065178812,0.610896479569875,1.4641235634860101,-0.26611936639122,-0.0781730877041096,0.0213577954020683,0.83445849475887,-0.7584845359285308,-0.49946093640204703,-0.6724429845774621,1.20616262478004,1.3640633967155802,0.34547707198479305,0.0290201570534437,-1.0181809571470302,0.873758516333075,-0.7666207907684979,0.723605111873805,-0.0332010233527386,0.0653886070058932,0.36173352202386894,0.12099358781228801,0.137499604553362,0.0335330638812166,-0.22994860640064999,0.140426089439706,-0.0809411272982684,0.0033361977455390996,0
182081,0.7245219510779677,0.0936410991171017,0.8847030340990749,-1.09543548412111,-0.5267909826932621,1.13157127220581,-1.5797583498534298,2.25172912556509,-0.682577415125681,-0.776130359297985,-0.704394345324693,-0.915480512754681,0.27834293609274396,0.45985456677600706,0.630607372689022,-0.648713225544595,-1.0201886441923,-0.285273030648643,-0.433630674527364,-0.10716118212680399,0.00111868377836966,0.424370348395256,1.2655555689650901,-0.307538133133586,0.0613152801661974,0.642049534482639,0.043823644202459995,-0.0274263913701191,0.0173661705454589,0.016849483563328785,0
27445,0.198142935902272,1.48633190222646,-0.537477428855041,-0.616151222847566,-1.03948460312578,0.0714969551341821,0.22800210213205,-0.381227759368326,-0.05607910524731401,-0.9426741094541671,0.7409513196834642,-0.29133029254129605,-0.22216589511401397,0.505299958218241,-0.160921388831991,-0.835913419512043,1.21279634708305,-0.273219206119367,-0.6371636270778149,1.75062143909029,0.149814220329379,0.0972682714536538,0.302092313257334,-0.40169445563029604,-1.3264381291446798,0.9955780880886079,0.0222848375321567,-0.0153305333814527,-0.0214887928500235,0.00374432968073973,0
211174,0.8001973130603836,-2.26827912766958,1.2330587403325701,0.41922284154726097,-1.0640745555311601,-1.07124735934534,-0.585580476704215,-0.5252161371151671,0.725621847116657,1.4415384901189399,0.42524105237534293,0.13383295214952598,-0.784096693454232,-3.5293590762209903,0.733247747198903,0.0290562003023342,0.626896392262686,-0.44792470482606606,0.708897131424038,0.11619996686842998,-0.49521463026161106,-0.102661334240194,-0.6012354194426589,0.260835855359127,-0.0613704007339138,-0.30753658369931797,-0.38261570332990796,-1.1647829547330901,-0.12690593134691,0.00012730720914515083,0
34074,0.2152801555291182,1.17153862688154,-0.46545673133837795,0.7438480652103059,0.0194293027037109,-0.565753987541132,0.592718105956667,-0.6596575283707989,0.197522678290139,1.1451289137355198,-0.530003953292348,-1.19844401793424,0.7742543033054741,0.8385986231290958,-0.7164833371468641,-0.0661143254422049,-0.19835163801346103,0.0768784901116555,-0.8980720001658901,0.40945848156552395,0.0241827632482923,-0.235373975137978,-0.408412466590528,-0.0282899706618825,-0.6586052635031601,0.189635064413439,1.01834927084115,-0.0190818212953886,0.00915043410806702,0.007063677942715499,0
