,Time,V1,V2,V3,V4,V5,V6,V7,V8,V9,V10,V11,V12,V13,V14,V15,V16,V17,V18,V19,V20,V21,V22,V23,V24,V25,V26,V27,V28,Amount,Class
145750,0.5044299750014534,-3.9111654136352496,4.39493244392858,-2.0413868800419097,0.5974355001486371,0.9246160824799879,1.6769196988227901,-2.24211247748662,-11.4759649003109,0.572568139266924,0.9260467816214151,-0.7570747027591491,0.356685201047777,-0.5460593960151,-0.998001486166229,-0.30033891372203003,-0.708476949918783,2.04219078303212,0.500803847099263,0.39209618227528004,-2.17631760858412,10.692147412641301,-3.24989147340046,1.32500330340704,0.288452045101961,0.288409947306128,-0.37730476051545003,0.365928610408725,0.202961768769665,0.0020179973375606224,0
171504,0.6991453985233417,1.47647182382155,-1.26366436447848,-1.5246868542731202,0.6247248146122939,-0.0444760690384294,0.942633395711176,-0.42636610634596706,0.191047467949305,1.2848855800291898,-0.5850179862348829,-0.23334566836710996,0.948422538375488,0.659924148632553,-1.7301691480926398,-1.43680992232845,0.618236456391543,0.20198167530283898,1.19256777149329,0.5082558331908259,0.487045910058992,0.291490996795385,0.627914127358455,-0.354459360654502,-0.317685461574335,0.0507340080193146,0.75574217093864,-0.055275985624070996,0.00646249925426766,0.13330071923494852,0
15631,0.15483983489332015,1.21657028087489,0.288013992438992,0.5204450706493949,1.1119570241048502,-0.4531904179558521,-0.8981677417487042,0.0735456769144185,-0.13555270206143302,0.144014530347801,-0.00411714852828531,-0.43482127258149994,-0.0794055786581124,-0.610779473648155,0.47046038530510204,1.11318677223021,0.263950004251748,-0.4463723686507029,-0.252542974688167,-0.283992012664526,-0.169050338643297,-0.23437770951434,-0.728760819142899,0.10483381264405199,0.324654956733856,0.34510464143665603,-0.629100342905915,0.0189679390487282,0.0294799833128513,0.004699252541312498,0
205045,0.7857857101331318,-0.5308501658103539,0.0162424140078715,-0.21068251116396,-1.14458973707115,-0.441241532812399,-0.16444339405143202,0.8911642722060209,-0.197079266352304,-0.895181448973763,0.7595118851113051,0.00854601274719835,-0.567050399755332,-1.20029890397527,0.5120662078010361,-0.25427844514933606,-1.6697862391544398,-0.38346321732115,2.23841586716141,-0.289356885094593,-0.6817752142192399,0.0108369081000354,0.8247936445019929,-0.28667769745831895,-0.39737053761247704,-0.489693865520058,-0.0585172572102469,0.371937857060521,0.184334709372822,0.08114324958722782,0
148132,0.5176268821580141,-2.27109329590469,1.1402105489203898,1.52069143621845,-0.44871011226669294,1.29623682702868,1.9953846603877101,-1.1456621999790901,-2.52364852317938,0.18489028240691896,-0.705781479019993,-0.5887330013040899,0.191262989938417,-0.3140584409775011,0.0608041055231654,1.04794243656812,-0.20351536576982895,0.0930784933056519,-0.907455395327269,-2.4318353144397897,-1.1780643307078502,3.26002805443156,-0.15206378474333498,-0.186472353070709,-0.39698281019459797,0.6264417257017499,-0.41771059545780304,0.402954513585701,0.0324334592164699,0.0004703956497810309,0
271367,0.9542119644206732,1.9903854674926102,-0.43039292412799607,-0.40138426237394603,0.352925218372905,-0.46062323871296795,-0.01161055418571,-0.6742695613702551,0.0292581748300769,1.15543966834345,-0.0296931153128992,-0.946035982275243,0.6634299546363299,0.8739445858154571,-0.414288070236075,0.37205674092627206,0.290282067082671,-0.534707282189289,-0.10233884714328802,-0.285730052495116,-0.111603949049247,0.16353434471683803,0.689534381769629,0.179544260400251,0.679159379510551,-0.23880467105197697,0.542613398910364,-0.0173051319146921,-0.03928025255945201,0.006486756010480415,0
169114,0.6925760130224987,1.99165633277372,-0.106296794195462,-1.3504602815238798,0.36384384634863204,0.263400445145393,-0.661125440698286,0.28749096928183804,-0.289064281297878,0.6682026082475561,-0.17288706553615,-0.8024336914697701,0.9763890336253069,0.9121072980257809,0.0974551106782801,-0.10910423783782301,-0.442632581183261,-0.33468754324357103,-0.722450613030702,0.280554233958099,-0.0893430859836496,-0.22331905472684196,-0.522563429454865,0.240020114746334,0.663333014621324,-0.0036191633169617705,-0.5755360375471539,-0.016126167026331,-0.0368543764285986,0.019319149336506938,0
123119,0.4442241730131969,-3.60875846459827,0.126950191123913,-1.0693125122107099,-0.711899307797264,-0.23860077717360198,0.26835228878864503,-0.36128436340662395,1.5923098231516,-0.257165692788947,-1.15357446160005,0.126187923990895,1.4328171856591299,0.535988499243093,0.953616636218141,0.363589143937065,-0.9955384852680791,1.51759136630256,-2.70519351545619,-2.04070894963283,-0.873847397016047,0.207842229386026,0.79339796056051,0.34709258243005603,-0.500686178587154,-0.748319324699705,0.881956135405193,-0.487150876860351,-0.8124719056490609,0.0016463847742336079,0
45886,0.24495668856461833,0.6850751326211011,-0.6799849382787422,-0.6580151877698299,0.53398325402471,0.17106212133450596,-0.17660409813407102,0.811516093728725,-0.266202479096579,-0.30747561222046504,-0.272758385739087,-0.57736067200647,0.584675851679772,1.11413992745041,0.35231053307889904,1.0144791315216801,-0.0218529249535724,-0.31768066411199297,-1.1027503886309398,-0.041665842623739,0.597734074116868,-0.20812088950408802,-1.2748332763630201,-0.218666722359288,-0.7380759629950949,0.238471664290298,0.18335173261773496,-0.102734496720849,0.05486704907351799,0.15278450704887883,0
230530,0.8485843846288007,2.11894580203722,-0.17728625219826397,-2.1261418314006297,-0.529362346212052,0.277040538906759,-1.73011605607073,0.7074900916691741,-0.613880055004827,0.507840245518974,-0.17266410496057197,-0.818922705601462,0.41714452501563504,0.089954142913473,0.53416066390148,-0.124937509114406,-0.790335993088948,-0.0250406649078321,-0.8182013959983828,0.568831751137714,-0.14700234349472302,0.0942652480295025,0.45883899848594606,-0.0667338449429276,0.0119763615140842,0.331106524584041,1.08044618263091,-0.14323894349541,-0.08900318516552999,0.013091110933406088,0
