,Time,V1,V2,V3,V4,V5,V6,V7,V8,V9,V10,V11,V12,V13,V14,V15,V16,V17,V18,V19,V20,V21,V22,V23,V24,V25,V26,V27,V28,Amount,Class
62495,0.2917815710778325,1.16814707251726,-0.7873765579690502,1.74532552679359,1.12822375962566,-1.70252395549422,0.518416433673437,-1.23939993081545,0.208084410792305,0.40820118139918393,0.38125898174953105,-1.4840396161371099,1.08943051790286,1.18117155537668,-1.4024700530052099,-1.9296323409086897,-2.13135431728072,0.540397462950916,0.8747968633524258,-0.5378643539068491,-0.464363982223178,-0.46977134332581,-0.378405024385012,-0.0188098317471118,0.4196543665939079,0.466558333748302,-0.28324938934234006,0.132418571816444,0.0483799465635694,0.014111869493430925,0
41678,0.23644709742730477,-0.447380587368873,1.13408917613774,0.5340950593003311,-0.19236579056076103,1.3444083044283301,-0.370402494537379,1.08864618405989,-0.09402506117747901,-0.444502392413055,-0.966512515951141,0.45169733460813394,-0.9027744504596681,-1.55233106567978,-1.2695077912764299,-0.0962487468058343,1.2848760541025301,-0.068323140015036,1.6613418072152,-0.6063935597901801,-0.10712537423885901,-0.0502337613622665,-0.0923396586009647,-0.46350081622458705,-0.908484779988542,0.202749684762883,-0.506843765071467,-0.0583171015694733,-0.0850940679393716,0.0004703956497810309,0
208527,0.797151534192062,-0.31502725339028004,1.83387635045511,0.0422028512837291,2.65927039005652,1.7241739276461399,0.189655535273209,1.28775780391692,-0.981551507396225,-1.9893255376710701,0.8240347782951459,-1.5269952006268002,0.0137555140714275,0.8360160134517161,0.12151134741668901,-1.9943300828108301,0.28924976504106,-0.701325356117343,-0.67944774121993,-1.39177318786874,-0.355226196969031,0.8845904033110529,0.16807213016453001,-0.0027887768657468,0.6588949609624649,-0.503962971540881,-0.16648573151742002,0.222625839737108,0.239356551791792,0.002351978248905154,0
31103,0.20985327143039992,-0.8623042799947099,1.74256659606519,1.56186093859344,2.40538766677789,0.305688487762754,0.794839033847878,0.3852838476554,0.35791961505856296,-1.2896958643520902,1.58858435569632,1.1692191424940601,0.177415202116106,-0.0443911907316373,0.35555883448015707,0.903179058243226,-0.0142860443253535,-0.125529739536937,0.0340761819003893,0.848084902939021,0.500688897773197,-0.20171093144326502,-0.366766011748806,-0.0035680179246249397,-0.36854111312623405,-0.373339299543956,0.0026129483112538603,0.6065712059865339,0.30681145091267,0.0038525403717066422,0
195114,0.7607661069803703,1.97000229696266,-1.17821005266398,-1.57652283157006,-0.9518676640474508,-0.6009106273846601,-0.909624411299241,-0.301701496258971,-0.25719574137164003,-0.6712834695050269,1.01523127020617,0.663536731361023,-0.42860119771197297,-0.553535770194837,0.38281652154053003,-0.254562401308668,1.22079822715403,-0.17160139062045096,-0.588116758925246,0.7991817631307121,0.18647448189281304,0.528561647942665,1.20256240582578,-0.163329211858464,-0.28854233613218705,0.146752966174819,0.0584925848398517,-0.0710620147033011,-0.0594431685553213,0.06369627493684939,0
148526,0.5228645233357768,2.10722477187446,-1.02648602420141,0.536213651696059,-0.545388151643962,-1.6545169808646598,-0.32861142912972496,-1.6599191712393502,-0.0738557660022218,1.75353920637077,0.277902312192646,0.254561517783991,-2.35882423520162,3.18055456464444,0.32850714601447495,-0.23739135260341498,1.5793805826845,0.56099599280001,-0.5429082634221439,-0.027056078454445,0.0273495345365478,0.29075733697594897,1.2381516921625801,0.186301397080394,0.0269314893148755,-0.40419949037883507,-0.135398649089849,0.0359905032948486,-0.0342391000204458,0.007521626439998683,0
209568,0.7998510606113497,-0.365317420088289,1.7172589979801398,0.26633059928015695,2.66276104292346,0.928699807770847,0.40008834751034206,0.592858763045527,0.5302859865749071,-2.0631974523959,0.822201083559107,0.278833863714888,0.5753234721403729,0.255471575930313,0.529638762897105,-2.06331844686026,1.12112938854586,-0.965204570780977,-0.194641164612678,-1.2720974371406002,-0.33703518028126,-0.0959892262907518,-0.581251524135078,0.17724775660264203,0.682355699608788,-0.469861829766413,-0.483669956697485,-0.26308479965325304,-0.0582790157260257,0.00035750069383358343,0
41913,0.23704052780395854,0.40025324474106,-0.292694809445466,0.9512979389141,-1.5473479554214298,-0.753839654156453,-0.134998296421413,-0.602733068553686,-0.7852394088158872,-0.7996125943886692,0.10875989063346,-0.37057883293755395,-0.480158200226076,0.32214980987086894,-0.267089794589015,0.637328463271324,1.46714814812688,0.049896348175860986,-1.85142800027324,-0.613158870917592,-0.066418461620647,0.7578315575270541,-0.517012872531333,-0.0005525505682812679,-0.305355717217943,0.8427130304986371,-0.42285828327708297,0.0420479519050457,0.0774733520753539,0.024930969438394634,0
270434,0.953770610069699,-2.36840231031897,-0.922736961928643,-0.197824785285816,-1.72809901029254,1.3964479794926599,-1.703670952022,-0.268156567451102,0.26567491659118997,-1.4275388535178,-0.8721888888392479,-0.8489266300565359,-1.39282645534631,-0.968457982918833,-0.874759889576555,-0.487134715916405,1.4029213488927001,1.3769635478998998,-1.14815944778395,0.0891271643198815,-0.15113691617535502,-0.0269480225689424,-0.5350607178670921,-0.9437617734372671,0.6174484234143051,0.7121965463405959,-0.28296857665502195,0.0210031583088734,-0.450429326221971,0.011759891244525771,0
115303,0.4286836317939051,0.7182214317939329,-1.32898583074019,0.30483442156637,0.545764441999583,-1.06060258766903,0.26814564155844,-0.35812397406998103,0.0194050387389764,-1.06069562179821,0.860196646495182,0.45473312330406895,0.46561349008289293,0.725296116198756,0.141023479703367,0.431259564649048,-0.620716953737923,-0.8623529842956209,2.2937847958931097,-0.93741384759863,0.146125772613976,-0.0491013171914127,-0.352071337472867,-0.35655256940048097,-0.367360806033087,0.344799019333009,-0.308007709107723,0.008065984883940409,0.0746232472513051,0.14864502533080576,0
